Minute,Hour,Temperature,Pressure,Humidity,PM1,PM2.5,PM10,Region,Location
2023-07-15 17:05:00,17PM,29.75,1006.91,73.75,23.44,34.07,39.77,South Jakarta,Senopati
2023-07-15 17:15:00,17PM,29.59,1007.02,74.38,22.27,32.29,37.52,South Jakarta,Senopati
2023-07-15 17:25:00,17PM,29.43,1007.15,75.0,20.37,29.45,34.4,South Jakarta,Senopati
2023-07-15 17:35:00,17PM,29.26,1007.27,75.63,18.62,26.97,31.62,South Jakarta,Senopati
2023-07-15 17:45:00,17PM,29.09,1007.37,76.25,18.12,26.22,30.53,South Jakarta,Senopati
2023-07-15 17:55:00,17PM,28.93,1007.49,76.88,17.82,25.72,29.79,South Jakarta,Senopati
2023-07-15 18:05:00,18PM,28.78,1007.61,77.5,17.73,25.55,29.51,South Jakarta,Senopati
2023-07-15 18:15:00,18PM,28.65,1007.71,77.75,17.98,25.95,30.08,South Jakarta,Senopati
2023-07-15 18:25:00,18PM,28.53,1007.82,78.0,18.11,26.16,30.36,South Jakarta,Senopati
2023-07-15 18:35:00,18PM,28.44,1007.92,78.25,18.2,26.23,30.45,South Jakarta,Senopati
2023-07-15 18:45:00,18PM,28.34,1008.03,78.5,18.39,26.5,30.86,South Jakarta,Senopati
2023-07-15 18:55:00,18PM,28.22,1008.14,78.75,18.68,26.95,31.59,South Jakarta,Senopati
2023-07-15 19:05:00,19PM,28.1,1008.27,79.0,18.96,27.38,32.25,South Jakarta,Senopati
2023-07-15 19:15:00,19PM,28.01,1008.38,79.5,19.5,28.26,33.49,South Jakarta,Senopati
2023-07-15 19:25:00,19PM,27.92,1008.48,80.0,20.35,29.63,35.41,South Jakarta,Senopati
2023-07-15 19:35:00,19PM,27.83,1008.59,80.5,20.63,30.17,36.14,South Jakarta,Senopati
2023-07-15 19:45:00,19PM,27.73,1008.7,81.0,21.21,31.11,37.51,South Jakarta,Senopati
2023-07-15 19:55:00,19PM,27.63,1008.8,81.5,21.68,31.88,38.57,South Jakarta,Senopati
2023-07-15 20:05:00,20PM,27.53,1008.88,82.0,22.03,32.54,39.5,South Jakarta,Senopati
2023-07-15 20:15:00,20PM,27.44,1008.96,82.38,21.93,32.37,39.27,South Jakarta,Senopati
2023-07-15 20:25:00,20PM,27.35,1009.03,82.75,21.54,31.8,38.49,South Jakarta,Senopati
2023-07-15 20:35:00,20PM,27.26,1009.09,83.13,21.72,32.06,38.91,South Jakarta,Senopati
2023-07-15 20:45:00,20PM,27.17,1009.14,83.5,21.37,31.56,38.15,South Jakarta,Senopati
2023-07-15 20:55:00,20PM,27.09,1009.21,83.88,21.09,31.18,37.59,South Jakarta,Senopati
2023-07-15 21:05:00,21PM,27.0,1009.29,84.25,20.88,30.85,37.11,South Jakarta,Senopati
2023-07-15 21:15:00,21PM,26.88,1009.39,84.63,20.81,30.72,36.95,South Jakarta,Senopati
2023-07-15 21:25:00,21PM,26.76,1009.5,85.0,20.81,30.77,37.02,South Jakarta,Senopati
2023-07-15 21:35:00,21PM,26.65,1009.61,85.38,20.92,30.96,37.29,South Jakarta,Senopati
2023-07-15 21:45:00,21PM,26.53,1009.71,85.75,21.25,31.47,38.05,South Jakarta,Senopati
2023-07-15 21:55:00,21PM,26.42,1009.81,86.13,21.73,32.15,39.07,South Jakarta,Senopati
2023-07-15 22:05:00,22PM,26.31,1009.87,86.5,22.27,32.95,40.21,South Jakarta,Senopati
2023-07-15 22:15:00,22PM,26.27,1009.92,86.88,22.88,33.85,41.45,South Jakarta,Senopati
2023-07-15 22:25:00,22PM,26.23,1009.95,87.25,23.65,34.81,42.69,South Jakarta,Senopati
2023-07-15 22:35:00,22PM,26.17,1009.97,87.63,24.16,35.5,43.59,South Jakarta,Senopati
2023-07-15 22:45:00,22PM,26.12,1009.96,88.0,24.38,35.81,44.04,South Jakarta,Senopati
2023-07-15 22:55:00,22PM,26.06,1009.94,88.38,24.22,35.61,43.72,South Jakarta,Senopati
2023-07-15 23:05:00,23PM,26.01,1009.92,88.75,23.99,35.31,43.3,South Jakarta,Senopati
2023-07-15 23:15:00,23PM,25.95,1009.9,89.0,23.67,34.89,42.74,South Jakarta,Senopati
2023-07-15 23:25:00,23PM,25.88,1009.87,89.25,23.26,34.37,42.08,South Jakarta,Senopati
2023-07-15 23:35:00,23PM,25.82,1009.83,89.5,23.01,34.08,41.69,South Jakarta,Senopati
2023-07-15 23:45:00,23PM,25.77,1009.8,89.75,23.28,34.41,42.07,South Jakarta,Senopati
2023-07-15 23:55:00,23PM,25.7,1009.76,90.0,23.71,34.99,42.87,South Jakarta,Senopati
2023-07-16 00:05:00,0AM,25.64,1009.72,90.25,24.35,35.87,43.96,South Jakarta,Senopati
2023-07-16 00:15:00,0AM,25.6,1009.67,90.31,25.93,37.97,45.72,South Jakarta,Senopati
2023-07-16 00:25:00,0AM,25.53,1009.63,90.44,28.03,40.99,48.02,South Jakarta,Senopati
2023-07-16 00:35:00,0AM,25.47,1009.6,90.56,30.23,44.17,50.4,South Jakarta,Senopati
2023-07-16 00:45:00,0AM,25.41,1009.57,90.69,32.38,47.38,52.61,South Jakarta,Senopati
2023-07-16 00:55:00,0AM,25.34,1009.54,90.81,34.15,49.91,54.28,South Jakarta,Senopati
2023-07-16 01:05:00,1AM,25.28,1009.49,90.94,35.52,51.9,55.61,South Jakarta,Senopati
2023-07-16 01:15:00,1AM,25.23,1009.45,91.06,35.35,51.78,55.55,South Jakarta,Senopati
2023-07-16 01:25:00,1AM,25.2,1009.39,91.19,34.24,50.11,54.53,South Jakarta,Senopati
2023-07-16 01:35:00,1AM,25.15,1009.32,91.31,32.9,48.08,53.28,South Jakarta,Senopati
2023-07-16 01:45:00,1AM,25.11,1009.24,91.44,30.97,45.25,51.39,South Jakarta,Senopati
2023-07-16 01:55:00,1AM,25.07,1009.17,91.56,29.12,42.6,49.6,South Jakarta,Senopati
2023-07-16 02:05:00,2AM,25.04,1009.1,91.69,27.27,39.94,47.47,South Jakarta,Senopati
2023-07-16 02:15:00,2AM,24.99,1009.03,91.88,25.6,37.55,45.2,South Jakarta,Senopati
2023-07-16 02:25:00,2AM,24.92,1008.96,92.13,24.27,35.7,43.28,South Jakarta,Senopati
2023-07-16 02:35:00,2AM,24.85,1008.89,92.38,23.44,34.65,41.96,South Jakarta,Senopati
2023-07-16 02:45:00,2AM,24.78,1008.83,92.63,22.41,33.19,40.19,South Jakarta,Senopati
2023-07-16 02:55:00,2AM,24.7,1008.77,92.88,21.44,31.77,38.23,South Jakarta,Senopati
2023-07-16 03:05:00,3AM,24.63,1008.72,93.13,20.66,30.6,36.63,South Jakarta,Senopati
2023-07-16 03:15:00,3AM,24.57,1008.68,93.19,20.13,29.82,35.58,South Jakarta,Senopati
2023-07-16 03:25:00,3AM,24.53,1008.63,93.06,19.53,28.93,34.31,South Jakarta,Senopati
2023-07-16 03:35:00,3AM,24.49,1008.57,92.94,18.51,27.28,32.4,South Jakarta,Senopati
2023-07-16 03:45:00,3AM,24.46,1008.52,92.81,18.01,26.48,31.3,South Jakarta,Senopati
2023-07-16 03:55:00,3AM,24.44,1008.49,92.69,17.78,26.1,30.75,South Jakarta,Senopati
2023-07-16 04:05:00,4AM,24.42,1008.47,92.56,17.56,25.81,30.37,South Jakarta,Senopati
2023-07-16 04:15:00,4AM,24.42,1008.45,92.5,17.44,25.56,29.99,South Jakarta,Senopati
2023-07-16 04:25:00,4AM,24.43,1008.47,92.5,17.39,25.41,29.77,South Jakarta,Senopati
2023-07-16 04:35:00,4AM,24.45,1008.52,92.5,17.38,25.37,29.7,South Jakarta,Senopati
2023-07-16 04:45:00,4AM,24.46,1008.56,92.5,17.4,25.37,29.66,South Jakarta,Senopati
2023-07-16 04:55:00,4AM,24.46,1008.59,92.5,17.42,25.4,29.67,South Jakarta,Senopati
2023-07-16 05:05:00,5AM,24.46,1008.63,92.5,17.57,25.56,29.83,South Jakarta,Senopati
2023-07-16 05:15:00,5AM,24.46,1008.66,92.5,17.65,25.7,29.99,South Jakarta,Senopati
2023-07-16 05:25:00,5AM,24.46,1008.7,92.38,17.71,25.82,30.2,South Jakarta,Senopati
2023-07-16 05:35:00,5AM,24.45,1008.74,92.25,17.8,25.98,30.41,South Jakarta,Senopati
2023-07-16 05:45:00,5AM,24.45,1008.79,92.13,17.84,26.09,30.56,South Jakarta,Senopati
2023-07-16 05:55:00,5AM,24.45,1008.86,92.0,17.91,26.21,30.73,South Jakarta,Senopati
2023-07-16 06:05:00,6AM,24.44,1008.96,91.88,17.91,26.28,30.86,South Jakarta,Senopati
2023-07-16 06:15:00,6AM,24.44,1009.06,91.75,17.86,26.28,30.87,South Jakarta,Senopati
2023-07-16 06:25:00,6AM,24.44,1009.18,91.75,19.01,28.1,33.01,South Jakarta,Senopati
2023-07-16 06:35:00,6AM,24.43,1009.31,91.75,19.35,28.67,33.82,South Jakarta,Senopati
2023-07-16 06:45:00,6AM,24.43,1009.44,91.75,19.53,28.9,34.21,South Jakarta,Senopati
2023-07-16 06:55:00,6AM,24.42,1009.56,91.75,19.68,29.17,34.57,South Jakarta,Senopati
2023-07-16 07:05:00,7AM,24.41,1009.67,91.75,20.1,29.81,35.43,South Jakarta,Senopati
2023-07-16 07:15:00,7AM,24.46,1009.79,91.56,20.55,30.54,36.43,South Jakarta,Senopati
2023-07-16 07:25:00,7AM,24.58,1009.88,91.19,19.83,29.47,35.25,South Jakarta,Senopati
2023-07-16 07:35:00,7AM,24.68,1009.98,90.81,19.98,29.71,35.56,South Jakarta,Senopati
2023-07-16 07:45:00,7AM,24.79,1010.08,90.44,20.35,30.33,36.37,South Jakarta,Senopati
2023-07-16 07:55:00,7AM,24.92,1010.19,90.06,20.76,30.9,37.13,South Jakarta,Senopati
2023-07-16 08:05:00,8AM,25.03,1010.3,89.69,20.57,30.61,36.71,South Jakarta,Senopati
2023-07-16 08:15:00,8AM,25.22,1010.39,89.19,20.42,30.36,36.37,South Jakarta,Senopati
2023-07-16 08:25:00,8AM,25.48,1010.49,88.56,20.17,29.93,35.82,South Jakarta,Senopati
2023-07-16 08:35:00,8AM,25.75,1010.55,87.94,19.47,28.8,34.25,South Jakarta,Senopati
2023-07-16 08:45:00,8AM,26.02,1010.62,87.31,18.65,27.56,32.4,South Jakarta,Senopati
2023-07-16 08:55:00,8AM,26.3,1010.63,86.69,17.67,26.05,30.16,South Jakarta,Senopati
2023-07-16 09:05:00,9AM,26.59,1010.63,86.06,17.06,25.06,28.66,South Jakarta,Senopati
2023-07-16 09:15:00,9AM,26.84,1010.6,85.44,16.33,23.91,26.87,South Jakarta,Senopati
2023-07-16 09:25:00,9AM,27.04,1010.56,84.81,15.66,22.86,25.21,South Jakarta,Senopati
2023-07-16 09:35:00,9AM,27.24,1010.5,84.19,15.37,22.4,24.36,South Jakarta,Senopati
2023-07-16 09:45:00,9AM,27.44,1010.43,83.56,15.24,22.18,23.99,South Jakarta,Senopati
2023-07-16 09:55:00,9AM,27.65,1010.35,82.94,15.94,23.3,25.74,South Jakarta,Senopati
2023-07-16 10:05:00,10AM,27.86,1010.27,82.31,16.14,23.56,26.2,South Jakarta,Senopati
2023-07-16 10:15:00,10AM,27.98,1010.18,82.0,16.55,24.13,27.2,South Jakarta,Senopati
2023-07-16 10:25:00,10AM,28.24,1010.08,81.13,16.97,24.76,28.27,South Jakarta,Senopati
2023-07-16 10:35:00,10AM,28.51,1009.97,80.25,17.51,25.62,29.68,South Jakarta,Senopati
2023-07-16 10:45:00,10AM,28.77,1009.84,79.38,17.88,26.19,30.6,South Jakarta,Senopati
2023-07-16 10:55:00,10AM,29.01,1009.71,78.5,17.72,25.91,30.15,South Jakarta,Senopati
2023-07-16 11:05:00,11AM,29.26,1009.56,77.63,17.69,25.96,30.15,South Jakarta,Senopati
2023-07-16 11:15:00,11AM,29.52,1009.41,76.75,17.71,26.05,30.22,South Jakarta,Senopati
2023-07-16 11:25:00,11AM,29.71,1009.26,76.25,17.95,26.5,30.8,South Jakarta,Senopati
2023-07-16 11:35:00,11AM,29.91,1009.1,75.75,18.28,27.02,31.48,South Jakarta,Senopati
2023-07-16 11:45:00,11AM,30.09,1008.94,75.25,18.71,27.71,32.4,South Jakarta,Senopati
2023-07-16 11:55:00,11AM,30.28,1008.78,74.75,19.03,28.2,33.08,South Jakarta,Senopati
2023-07-16 12:05:00,12PM,30.46,1008.61,74.25,19.47,28.84,34.04,South Jakarta,Senopati
2023-07-16 12:15:00,12PM,30.61,1008.43,73.75,19.77,29.31,34.72,South Jakarta,Senopati
2023-07-16 12:25:00,12PM,30.72,1008.24,73.25,19.94,29.53,35.04,South Jakarta,Senopati
2023-07-16 12:35:00,12PM,30.82,1008.06,72.75,19.93,29.52,35.05,South Jakarta,Senopati
2023-07-16 12:45:00,12PM,30.93,1007.88,72.25,19.97,29.56,35.12,South Jakarta,Senopati
2023-07-16 12:55:00,12PM,31.03,1007.7,71.75,19.88,29.37,34.88,South Jakarta,Senopati
2023-07-16 13:05:00,13PM,31.14,1007.53,71.25,19.65,29.01,34.37,South Jakarta,Senopati
2023-07-16 13:15:00,13PM,31.26,1007.38,70.75,19.77,29.17,34.6,South Jakarta,Senopati
2023-07-16 13:25:00,13PM,31.32,1007.23,70.38,19.95,29.47,35.03,South Jakarta,Senopati
2023-07-16 13:35:00,13PM,31.37,1007.08,70.0,20.27,29.89,35.57,South Jakarta,Senopati
2023-07-16 13:45:00,13PM,31.4,1006.92,69.63,21.0,30.9,36.95,South Jakarta,Senopati
2023-07-16 13:55:00,13PM,31.44,1006.76,69.25,21.82,32.09,38.54,South Jakarta,Senopati
2023-07-16 14:05:00,14PM,31.46,1006.6,68.88,23.32,34.16,41.22,South Jakarta,Senopati
2023-07-16 14:15:00,14PM,31.47,1006.44,68.5,24.47,35.68,43.08,South Jakarta,Senopati
2023-07-16 14:25:00,14PM,31.42,1006.3,68.5,25.24,36.61,44.34,South Jakarta,Senopati
2023-07-16 14:35:00,14PM,31.36,1006.16,68.56,25.65,37.22,45.2,South Jakarta,Senopati
2023-07-16 14:45:00,14PM,31.31,1006.03,68.69,25.46,37.0,44.94,South Jakarta,Senopati
2023-07-16 14:55:00,14PM,31.26,1005.91,68.81,25.37,36.86,44.81,South Jakarta,Senopati
2023-07-16 15:05:00,15PM,31.21,1005.8,68.94,24.79,36.13,43.99,South Jakarta,Senopati
2023-07-16 15:15:00,15PM,31.15,1005.73,69.06,24.4,35.59,43.47,South Jakarta,Senopati
2023-07-16 15:25:00,15PM,31.1,1005.67,69.19,23.93,35.02,42.7,South Jakarta,Senopati
2023-07-16 15:35:00,15PM,31.07,1005.64,69.25,23.7,34.65,42.22,South Jakarta,Senopati
2023-07-16 15:45:00,15PM,31.06,1005.62,69.25,23.69,34.58,42.1,South Jakarta,Senopati
2023-07-16 15:55:00,15PM,31.04,1005.64,69.25,23.64,34.44,41.94,South Jakarta,Senopati
2023-07-16 16:05:00,16PM,31.02,1005.66,69.25,23.74,34.51,42.05,South Jakarta,Senopati
2023-07-16 16:15:00,16PM,31.04,1005.67,69.25,23.33,33.99,41.35,South Jakarta,Senopati
2023-07-16 16:25:00,16PM,31.04,1005.68,69.25,23.32,33.99,41.38,South Jakarta,Senopati
2023-07-16 16:35:00,16PM,30.95,1005.69,69.5,23.11,33.73,40.99,South Jakarta,Senopati
2023-07-16 16:45:00,16PM,30.76,1005.73,70.0,23.51,34.19,41.48,South Jakarta,Senopati
2023-07-16 16:55:00,16PM,30.55,1005.77,70.5,24.21,35.09,42.35,South Jakarta,Senopati
2023-07-16 17:05:00,17PM,30.36,1005.8,71.0,24.51,35.55,42.91,South Jakarta,Senopati
2023-07-16 17:15:00,17PM,30.17,1005.84,71.5,24.98,36.24,43.88,South Jakarta,Senopati
2023-07-16 17:25:00,17PM,29.99,1005.9,72.0,25.22,36.54,44.28,South Jakarta,Senopati
2023-07-16 17:35:00,17PM,29.88,1005.92,72.25,25.79,37.27,45.28,South Jakarta,Senopati
2023-07-16 17:45:00,17PM,29.7,1005.92,72.88,25.33,36.81,44.85,South Jakarta,Senopati
2023-07-16 17:55:00,17PM,29.54,1005.93,73.5,24.51,35.8,43.83,South Jakarta,Senopati
2023-07-16 18:05:00,18PM,29.36,1005.97,74.13,24.05,35.21,43.09,South Jakarta,Senopati
2023-07-16 18:15:00,18PM,29.18,1006.02,74.75,23.6,34.63,42.3,South Jakarta,Senopati
2023-07-16 18:25:00,18PM,29.0,1006.09,75.38,23.18,34.08,41.52,South Jakarta,Senopati
2023-07-16 18:35:00,18PM,28.84,1006.21,76.0,22.46,33.14,40.23,South Jakarta,Senopati
2023-07-16 18:45:00,18PM,28.69,1006.35,76.63,22.0,32.48,39.25,South Jakarta,Senopati
2023-07-16 18:55:00,18PM,28.52,1006.5,77.25,21.49,31.74,38.17,South Jakarta,Senopati
2023-07-16 19:05:00,19PM,28.36,1006.65,77.88,20.95,31.02,37.12,South Jakarta,Senopati
2023-07-16 19:15:00,19PM,28.21,1006.79,78.5,20.56,30.45,36.33,South Jakarta,Senopati
2023-07-16 19:25:00,19PM,28.06,1006.92,79.13,20.2,29.92,35.58,South Jakarta,Senopati
2023-07-16 19:35:00,19PM,27.91,1007.04,79.75,19.95,29.56,35.07,South Jakarta,Senopati
2023-07-16 19:45:00,19PM,27.82,1007.18,80.25,19.68,29.12,34.48,South Jakarta,Senopati
2023-07-16 19:55:00,19PM,27.75,1007.31,80.75,19.52,28.87,34.19,South Jakarta,Senopati
2023-07-16 20:05:00,20PM,27.68,1007.45,81.25,19.63,29.0,34.37,South Jakarta,Senopati
2023-07-16 20:15:00,20PM,27.61,1007.62,81.75,19.87,29.34,34.87,South Jakarta,Senopati
2023-07-16 20:25:00,20PM,27.51,1007.8,82.25,20.35,30.09,35.92,South Jakarta,Senopati
2023-07-16 20:35:00,20PM,27.41,1007.97,82.75,20.79,30.8,37.0,South Jakarta,Senopati
2023-07-16 20:45:00,20PM,27.32,1008.13,83.13,21.4,31.78,38.38,South Jakarta,Senopati
2023-07-16 20:55:00,20PM,27.2,1008.29,83.5,22.02,32.66,39.66,South Jakarta,Senopati
2023-07-16 21:05:00,21PM,27.09,1008.44,83.88,22.37,33.13,40.35,South Jakarta,Senopati
2023-07-16 21:15:00,21PM,26.97,1008.56,84.25,22.41,33.19,40.46,South Jakarta,Senopati
2023-07-16 21:25:00,21PM,26.86,1008.67,84.63,22.28,32.97,40.17,South Jakarta,Senopati
2023-07-16 21:35:00,21PM,26.75,1008.77,85.0,22.1,32.61,39.7,South Jakarta,Senopati
2023-07-16 21:45:00,21PM,26.7,1008.86,85.13,21.83,32.15,39.05,South Jakarta,Senopati
2023-07-16 21:55:00,21PM,26.66,1008.94,85.25,21.62,31.84,38.57,South Jakarta,Senopati
2023-07-16 22:05:00,22PM,26.62,1009.0,85.38,21.48,31.63,38.27,South Jakarta,Senopati
2023-07-16 22:15:00,22PM,26.58,1009.06,85.5,21.56,31.77,38.47,South Jakarta,Senopati
2023-07-16 22:25:00,22PM,26.54,1009.11,85.63,21.77,32.07,38.89,South Jakarta,Senopati
2023-07-16 22:35:00,22PM,26.52,1009.14,85.75,21.96,32.4,39.29,South Jakarta,Senopati
2023-07-16 22:45:00,22PM,26.45,1009.16,86.13,21.96,32.43,39.38,South Jakarta,Senopati
2023-07-16 22:55:00,22PM,26.38,1009.18,86.5,21.72,32.08,38.91,South Jakarta,Senopati
2023-07-16 23:05:00,23PM,26.31,1009.2,86.88,21.37,31.58,38.24,South Jakarta,Senopati
2023-07-16 23:15:00,23PM,26.25,1009.21,87.25,20.92,30.88,37.28,South Jakarta,Senopati
2023-07-16 23:25:00,23PM,26.17,1009.21,87.63,20.27,29.9,35.89,South Jakarta,Senopati
2023-07-16 23:35:00,23PM,26.09,1009.21,88.0,19.65,28.87,34.45,South Jakarta,Senopati
2023-07-16 23:45:00,23PM,26.01,1009.21,88.13,19.12,28.06,33.32,South Jakarta,Senopati
2023-07-16 23:55:00,23PM,25.89,1009.2,88.38,18.73,27.52,32.58,South Jakarta,Senopati
2023-07-17 00:05:00,0AM,25.76,1009.16,88.63,18.41,26.97,31.77,South Jakarta,Senopati
2023-07-17 00:15:00,0AM,25.64,1009.09,88.88,18.03,26.35,30.92,South Jakarta,Senopati
2023-07-17 00:25:00,0AM,25.52,1008.99,89.13,17.72,25.91,30.27,South Jakarta,Senopati
2023-07-17 00:35:00,0AM,25.42,1008.87,89.38,17.52,25.64,29.84,South Jakarta,Senopati
2023-07-17 00:45:00,0AM,25.34,1008.74,89.63,17.42,25.42,29.53,South Jakarta,Senopati
2023-07-17 00:55:00,0AM,25.29,1008.61,89.88,17.46,25.42,29.52,South Jakarta,Senopati
2023-07-17 01:05:00,1AM,25.24,1008.48,90.13,17.54,25.54,29.74,South Jakarta,Senopati
2023-07-17 01:15:00,1AM,25.2,1008.38,90.38,17.64,25.72,29.99,South Jakarta,Senopati
2023-07-17 01:25:00,1AM,25.15,1008.3,90.63,17.75,25.86,30.24,South Jakarta,Senopati
2023-07-17 01:35:00,1AM,25.09,1008.23,90.88,17.77,25.89,30.35,South Jakarta,Senopati
2023-07-17 01:45:00,1AM,25.05,1008.16,90.94,17.73,25.86,30.29,South Jakarta,Senopati
2023-07-17 01:55:00,1AM,25.04,1008.09,90.81,17.51,25.54,29.84,South Jakarta,Senopati
2023-07-17 02:05:00,2AM,25.02,1008.03,90.73,17.34,25.3,29.43,South Jakarta,Senopati
2023-07-17 02:15:00,2AM,25.01,1007.96,90.59,17.06,24.91,28.8,South Jakarta,Senopati
2023-07-17 02:25:00,2AM,25.0,1007.89,90.45,16.84,24.63,28.34,South Jakarta,Senopati
2023-07-17 02:35:00,2AM,24.98,1007.83,90.32,16.71,24.47,28.04,South Jakarta,Senopati
2023-07-17 02:45:00,2AM,24.91,1007.78,90.32,16.59,24.34,27.83,South Jakarta,Senopati
2023-07-17 02:55:00,2AM,24.8,1007.73,90.45,16.54,24.29,27.68,South Jakarta,Senopati
2023-07-17 03:05:00,3AM,24.71,1007.66,90.56,16.48,24.19,27.51,South Jakarta,Senopati
2023-07-17 03:15:00,3AM,24.6,1007.59,90.69,16.51,24.23,27.55,South Jakarta,Senopati
2023-07-17 03:25:00,3AM,24.49,1007.54,90.81,16.47,24.11,27.34,South Jakarta,Senopati
2023-07-17 03:35:00,3AM,24.38,1007.51,90.94,16.46,24.07,27.26,South Jakarta,Senopati
2023-07-17 03:45:00,3AM,24.34,1007.49,91.06,16.42,23.95,27.01,South Jakarta,Senopati
2023-07-17 03:55:00,3AM,24.36,1007.49,91.19,16.38,23.89,26.92,South Jakarta,Senopati
2023-07-17 04:05:00,4AM,24.38,1007.51,91.31,16.33,23.85,26.87,South Jakarta,Senopati
2023-07-17 04:15:00,4AM,24.39,1007.55,91.44,16.25,23.69,26.6,South Jakarta,Senopati
2023-07-17 04:25:00,4AM,24.41,1007.6,91.56,16.2,23.61,26.43,South Jakarta,Senopati
2023-07-17 04:35:00,4AM,24.43,1007.64,91.69,16.09,23.49,26.21,South Jakarta,Senopati
2023-07-17 04:45:00,4AM,24.41,1007.69,91.69,16.02,23.45,26.17,South Jakarta,Senopati
2023-07-17 04:55:00,4AM,24.37,1007.74,91.56,15.97,23.4,26.08,South Jakarta,Senopati
2023-07-17 05:05:00,5AM,24.32,1007.8,91.44,16.01,23.5,26.25,South Jakarta,Senopati
2023-07-17 05:15:00,5AM,24.28,1007.88,91.31,16.02,23.62,26.48,South Jakarta,Senopati
2023-07-17 05:25:00,5AM,24.24,1007.94,91.19,16.01,23.73,26.65,South Jakarta,Senopati
2023-07-17 05:35:00,5AM,24.19,1007.99,91.06,16.04,23.81,26.82,South Jakarta,Senopati
2023-07-17 05:45:00,5AM,24.16,1008.02,91.0,16.09,23.92,26.99,South Jakarta,Senopati
2023-07-17 05:55:00,5AM,24.12,1008.04,91.0,16.16,24.08,27.27,South Jakarta,Senopati
2023-07-17 06:05:00,6AM,24.07,1008.08,91.0,16.25,24.22,27.49,South Jakarta,Senopati
2023-07-17 06:15:00,6AM,24.03,1008.08,91.0,16.45,24.53,27.99,South Jakarta,Senopati
2023-07-17 06:25:00,6AM,23.98,1008.11,91.0,16.82,25.13,28.97,South Jakarta,Senopati
2023-07-17 06:35:00,6AM,23.95,1008.16,91.0,17.18,25.76,29.91,South Jakarta,Senopati
2023-07-17 06:45:00,6AM,23.91,1008.24,91.0,17.52,26.27,30.7,South Jakarta,Senopati
2023-07-17 06:55:00,6AM,23.91,1008.32,91.0,17.88,26.84,31.54,South Jakarta,Senopati
2023-07-17 07:05:00,7AM,23.98,1008.4,90.86,18.52,27.87,33.02,South Jakarta,Senopati
2023-07-17 07:15:00,7AM,24.07,1008.48,90.73,19.13,28.75,34.24,South Jakarta,Senopati
2023-07-17 07:25:00,7AM,24.16,1008.55,90.59,20.02,29.91,35.77,South Jakarta,Senopati
2023-07-17 07:35:00,7AM,24.25,1008.62,90.45,20.94,31.2,37.51,South Jakarta,Senopati
2023-07-17 07:45:00,7AM,24.33,1008.7,90.32,21.83,32.56,39.44,South Jakarta,Senopati
2023-07-17 07:55:00,7AM,24.43,1008.77,89.94,22.14,32.97,40.05,South Jakarta,Senopati
2023-07-17 08:05:00,8AM,24.59,1008.84,89.31,22.18,32.98,40.06,South Jakarta,Senopati
2023-07-17 08:15:00,8AM,24.75,1008.93,88.69,22.33,33.19,40.38,South Jakarta,Senopati
2023-07-17 08:25:00,8AM,24.91,1009.03,88.06,22.22,33.11,40.29,South Jakarta,Senopati
2023-07-17 08:35:00,8AM,25.07,1009.12,87.44,22.03,32.82,39.94,South Jakarta,Senopati
2023-07-17 08:45:00,8AM,25.24,1009.17,86.81,21.75,32.37,39.25,South Jakarta,Senopati
2023-07-17 08:55:00,8AM,25.5,1009.2,86.0,21.74,32.33,39.14,South Jakarta,Senopati
2023-07-17 09:05:00,9AM,25.83,1009.2,85.0,22.26,33.06,40.15,South Jakarta,Senopati
2023-07-17 09:15:00,9AM,26.16,1009.14,84.0,22.39,33.17,40.26,South Jakarta,Senopati
2023-07-17 09:25:00,9AM,26.49,1009.06,83.0,23.67,34.6,41.55,South Jakarta,Senopati
2023-07-17 09:35:00,9AM,26.82,1008.97,82.0,24.01,35.13,42.24,South Jakarta,Senopati
2023-07-17 09:45:00,9AM,27.17,1008.88,81.0,24.3,35.54,42.87,South Jakarta,Senopati
2023-07-17 09:55:00,9AM,27.48,1008.79,80.06,24.14,35.3,42.55,South Jakarta,Senopati
2023-07-17 10:05:00,10AM,27.76,1008.69,79.19,23.99,35.12,42.26,South Jakarta,Senopati
2023-07-17 10:15:00,10AM,28.04,1008.61,78.31,24.89,36.42,43.64,South Jakarta,Senopati
2023-07-17 10:25:00,10AM,28.32,1008.5,77.44,23.96,35.49,43.04,South Jakarta,Senopati
2023-07-17 10:35:00,10AM,28.59,1008.38,76.56,24.13,35.66,43.22,South Jakarta,Senopati
2023-07-17 10:45:00,10AM,28.85,1008.25,75.69,24.4,35.94,43.53,South Jakarta,Senopati
2023-07-17 10:55:00,10AM,28.97,1008.13,75.25,25.4,37.29,45.1,South Jakarta,Senopati
2023-07-17 11:05:00,11AM,28.98,1007.99,75.25,26.11,38.17,46.14,South Jakarta,Senopati
2023-07-17 11:15:00,11AM,29.11,1007.86,74.69,25.87,37.81,45.88,South Jakarta,Senopati
2023-07-17 11:25:00,11AM,29.36,1007.74,73.56,25.77,37.62,45.61,South Jakarta,Senopati
2023-07-17 11:35:00,11AM,29.61,1007.62,72.44,25.86,37.7,45.61,South Jakarta,Senopati
2023-07-17 11:45:00,11AM,29.87,1007.51,71.31,26.31,38.36,46.15,South Jakarta,Senopati
2023-07-17 11:55:00,11AM,30.13,1007.39,70.19,26.53,38.62,46.31,South Jakarta,Senopati
