Minute,Hour,Temperature,Pressure,Humidity,PM1,PM2.5,PM10,Region,Location
2023-07-17 15:05:00,15PM,27.74,1013.04,62.61,30.47,45.35,53.97,Bandung,Lagadar
2023-07-17 15:15:00,15PM,27.73,1013.03,63.05,29.64,43.94,53.03,Bandung,Lagadar
2023-07-17 15:25:00,15PM,27.72,1013.03,63.44,29.1,43.09,52.41,Bandung,Lagadar
2023-07-17 15:35:00,15PM,27.71,1013.03,63.63,28.4,41.95,51.6,Bandung,Lagadar
2023-07-17 15:45:00,15PM,27.65,1013.03,63.67,27.72,40.96,50.84,Bandung,Lagadar
2023-07-17 15:55:00,15PM,27.59,1013.02,63.68,27.11,40.09,49.97,Bandung,Lagadar
2023-07-17 16:05:00,16PM,27.52,1013.02,63.67,26.65,39.5,49.39,Bandung,Lagadar
2023-07-17 16:15:00,16PM,27.46,1013.04,63.65,26.1,38.81,48.46,Bandung,Lagadar
2023-07-17 16:25:00,16PM,27.4,1013.09,63.64,25.27,37.67,47.16,Bandung,Lagadar
2023-07-17 16:35:00,16PM,27.33,1013.15,63.59,24.48,36.61,45.74,Bandung,Lagadar
2023-07-17 16:45:00,16PM,27.24,1013.23,63.97,23.72,35.58,44.28,Bandung,Lagadar
2023-07-17 16:55:00,16PM,27.14,1013.33,64.39,23.22,34.86,43.16,Bandung,Lagadar
2023-07-17 17:05:00,17PM,27.04,1013.44,64.78,22.63,33.98,41.86,Bandung,Lagadar
2023-07-17 17:15:00,17PM,26.94,1013.56,65.2,22.26,33.41,41.04,Bandung,Lagadar
2023-07-17 17:25:00,17PM,26.83,1013.67,65.6,22.1,33.14,40.59,Bandung,Lagadar
2023-07-17 17:35:00,17PM,26.73,1013.78,65.97,22.23,33.35,40.89,Bandung,Lagadar
2023-07-17 17:45:00,17PM,26.57,1013.9,66.68,22.84,34.3,42.36,Bandung,Lagadar
2023-07-17 17:55:00,17PM,26.28,1014.02,68.11,23.4,35.04,43.45,Bandung,Lagadar
2023-07-17 18:05:00,18PM,25.98,1014.15,69.58,24.44,36.5,45.34,Bandung,Lagadar
2023-07-17 18:15:00,18PM,25.68,1014.26,71.0,25.82,38.49,47.64,Bandung,Lagadar
2023-07-17 18:25:00,18PM,25.37,1014.38,72.44,27.17,40.43,49.78,Bandung,Lagadar
2023-07-17 18:35:00,18PM,25.07,1014.52,73.97,28.69,42.66,51.94,Bandung,Lagadar
2023-07-17 18:45:00,18PM,24.92,1014.64,74.68,29.34,43.49,52.56,Bandung,Lagadar
2023-07-17 18:55:00,18PM,24.73,1014.77,75.29,30.91,46.0,54.68,Bandung,Lagadar
2023-07-17 19:05:00,19PM,24.39,1014.91,76.56,33.94,50.69,58.64,Bandung,Lagadar
2023-07-17 19:15:00,19PM,24.05,1015.07,77.87,36.79,55.11,62.59,Bandung,Lagadar
2023-07-17 19:25:00,19PM,23.71,1015.23,79.16,38.06,57.19,64.33,Bandung,Lagadar
2023-07-17 19:35:00,19PM,23.38,1015.34,80.38,38.71,58.16,65.22,Bandung,Lagadar
2023-07-17 19:45:00,19PM,23.34,1015.52,80.29,37.85,56.88,63.7,Bandung,Lagadar
2023-07-17 19:55:00,19PM,23.2,1015.68,80.77,37.83,56.72,63.46,Bandung,Lagadar
2023-07-17 20:05:00,20PM,22.94,1015.84,81.77,37.31,56.0,62.71,Bandung,Lagadar
2023-07-17 20:15:00,20PM,22.67,1015.98,82.77,36.62,55.02,61.49,Bandung,Lagadar
2023-07-17 20:25:00,20PM,22.4,1016.12,83.81,36.04,54.11,60.66,Bandung,Lagadar
2023-07-17 20:35:00,20PM,22.14,1016.27,84.89,35.52,53.26,60.19,Bandung,Lagadar
2023-07-17 20:45:00,20PM,21.9,1016.41,85.96,33.97,50.89,58.52,Bandung,Lagadar
2023-07-17 20:55:00,20PM,21.77,1016.53,86.5,31.92,47.78,55.92,Bandung,Lagadar
2023-07-17 21:05:00,21PM,21.7,1016.63,86.69,29.42,43.88,52.32,Bandung,Lagadar
2023-07-17 21:15:00,21PM,21.57,1016.73,87.06,26.74,39.74,48.51,Bandung,Lagadar
2023-07-17 21:25:00,21PM,21.44,1016.83,87.44,24.99,37.05,45.76,Bandung,Lagadar
2023-07-17 21:35:00,21PM,21.34,1016.91,87.73,23.91,35.44,43.83,Bandung,Lagadar
2023-07-17 21:45:00,21PM,21.19,1017.0,88.14,23.04,34.1,41.94,Bandung,Lagadar
2023-07-17 21:55:00,21PM,21.03,1017.09,88.55,22.5,33.33,40.85,Bandung,Lagadar
2023-07-17 22:05:00,22PM,20.86,1017.17,88.82,22.09,32.75,40.05,Bandung,Lagadar
2023-07-17 22:15:00,22PM,20.7,1017.25,88.95,21.78,32.28,39.42,Bandung,Lagadar
2023-07-17 22:25:00,22PM,20.54,1017.31,89.09,21.5,31.92,38.98,Bandung,Lagadar
2023-07-17 22:35:00,22PM,20.43,1017.37,89.19,21.36,31.67,38.62,Bandung,Lagadar
2023-07-17 22:45:00,22PM,20.29,1017.42,89.31,21.19,31.5,38.42,Bandung,Lagadar
2023-07-17 22:55:00,22PM,20.14,1017.45,89.44,21.93,32.58,39.95,Bandung,Lagadar
2023-07-17 23:05:00,23PM,20.06,1017.48,89.5,22.21,33.0,40.55,Bandung,Lagadar
2023-07-17 23:15:00,23PM,19.97,1017.5,89.69,22.39,33.29,40.97,Bandung,Lagadar
2023-07-17 23:25:00,23PM,19.81,1017.51,90.06,22.47,33.37,41.12,Bandung,Lagadar
2023-07-17 23:35:00,23PM,19.65,1017.52,90.44,22.57,33.53,41.36,Bandung,Lagadar
2023-07-17 23:45:00,23PM,19.49,1017.53,90.81,22.56,33.47,41.32,Bandung,Lagadar
2023-07-17 23:55:00,23PM,19.32,1017.55,91.19,21.72,32.26,39.59,Bandung,Lagadar
2023-07-18 00:05:00,0AM,19.16,1017.55,91.56,21.34,31.67,38.8,Bandung,Lagadar
2023-07-18 00:15:00,0AM,19.07,1017.55,91.75,21.1,31.31,38.37,Bandung,Lagadar
2023-07-18 00:25:00,0AM,19.03,1017.53,91.75,20.98,31.13,38.08,Bandung,Lagadar
2023-07-18 00:35:00,0AM,18.99,1017.51,91.75,20.68,30.65,37.52,Bandung,Lagadar
2023-07-18 00:45:00,0AM,18.95,1017.47,91.75,20.4,30.21,36.96,Bandung,Lagadar
2023-07-18 00:55:00,0AM,18.91,1017.42,91.75,20.32,30.05,36.83,Bandung,Lagadar
2023-07-18 01:05:00,1AM,18.87,1017.37,91.75,20.64,30.66,37.82,Bandung,Lagadar
2023-07-18 01:15:00,1AM,18.83,1017.32,91.75,20.81,30.98,38.27,Bandung,Lagadar
2023-07-18 01:25:00,1AM,18.8,1017.26,91.81,21.11,31.55,39.14,Bandung,Lagadar
2023-07-18 01:35:00,1AM,18.76,1017.18,91.94,21.9,32.93,41.13,Bandung,Lagadar
2023-07-18 01:45:00,1AM,18.71,1017.12,92.06,24.52,37.14,45.85,Bandung,Lagadar
2023-07-18 01:55:00,1AM,18.67,1017.07,92.19,27.82,42.34,51.46,Bandung,Lagadar
2023-07-18 02:05:00,2AM,18.63,1017.02,92.31,30.82,46.98,56.22,Bandung,Lagadar
2023-07-18 02:15:00,2AM,18.6,1016.96,92.44,32.16,49.08,58.77,Bandung,Lagadar
2023-07-18 02:25:00,2AM,18.52,1016.92,92.5,32.78,50.0,60.23,Bandung,Lagadar
2023-07-18 02:35:00,2AM,18.41,1016.89,92.5,33.02,50.33,60.72,Bandung,Lagadar
2023-07-18 02:45:00,2AM,18.29,1016.84,92.5,32.15,48.87,59.49,Bandung,Lagadar
2023-07-18 02:55:00,2AM,18.18,1016.77,92.5,29.54,44.78,55.49,Bandung,Lagadar
2023-07-18 03:05:00,3AM,18.07,1016.7,92.5,26.78,40.48,51.18,Bandung,Lagadar
2023-07-18 03:15:00,3AM,17.95,1016.66,92.5,25.67,38.76,49.22,Bandung,Lagadar
2023-07-18 03:25:00,3AM,17.89,1016.62,92.5,25.06,37.82,47.77,Bandung,Lagadar
2023-07-18 03:35:00,3AM,17.83,1016.6,92.38,24.65,37.19,46.75,Bandung,Lagadar
2023-07-18 03:45:00,3AM,17.77,1016.6,92.25,23.94,36.09,45.59,Bandung,Lagadar
2023-07-18 03:55:00,3AM,17.71,1016.62,92.13,23.97,36.16,45.66,Bandung,Lagadar
2023-07-18 04:05:00,4AM,17.65,1016.65,92.0,24.77,37.42,46.95,Bandung,Lagadar
2023-07-18 04:15:00,4AM,17.59,1016.68,91.88,25.96,39.15,48.76,Bandung,Lagadar
2023-07-18 04:25:00,4AM,17.52,1016.72,91.75,27.32,41.15,50.88,Bandung,Lagadar
2023-07-18 04:35:00,4AM,17.54,1016.75,91.75,29.78,44.81,54.25,Bandung,Lagadar
2023-07-18 04:45:00,4AM,17.59,1016.79,91.75,32.66,49.23,58.39,Bandung,Lagadar
2023-07-18 04:55:00,4AM,17.63,1016.81,91.75,36.14,54.52,63.64,Bandung,Lagadar
2023-07-18 05:05:00,5AM,17.68,1016.83,91.75,39.12,59.09,68.24,Bandung,Lagadar
2023-07-18 05:15:00,5AM,17.72,1016.84,91.75,41.9,63.59,72.87,Bandung,Lagadar
2023-07-18 05:25:00,5AM,17.75,1016.84,91.75,46.72,70.94,80.52,Bandung,Lagadar
2023-07-18 05:35:00,5AM,17.75,1016.85,91.75,49.45,75.2,85.12,Bandung,Lagadar
2023-07-18 05:45:00,5AM,17.71,1016.87,91.75,51.68,78.42,88.54,Bandung,Lagadar
2023-07-18 05:55:00,5AM,17.64,1016.89,91.69,53.96,81.73,92.13,Bandung,Lagadar
2023-07-18 06:05:00,6AM,17.53,1016.93,91.56,55.48,83.98,94.44,Bandung,Lagadar
2023-07-18 06:15:00,6AM,17.44,1016.98,91.44,56.49,85.38,95.71,Bandung,Lagadar
2023-07-18 06:25:00,6AM,17.34,1017.05,91.31,56.81,85.91,96.64,Bandung,Lagadar
2023-07-18 06:35:00,6AM,17.26,1017.09,91.19,65.96,100.32,113.91,Bandung,Lagadar
2023-07-18 06:45:00,6AM,17.18,1017.14,91.06,73.25,112.54,129.12,Bandung,Lagadar
2023-07-18 06:55:00,6AM,17.16,1017.21,90.81,83.57,130.28,151.13,Bandung,Lagadar
2023-07-18 07:05:00,7AM,17.19,1017.28,90.44,93.78,147.59,172.73,Bandung,Lagadar
2023-07-18 07:15:00,7AM,17.23,1017.35,90.06,101.15,159.38,186.81,Bandung,Lagadar
2023-07-18 07:25:00,7AM,17.28,1017.43,89.69,102.21,161.1,188.49,Bandung,Lagadar
2023-07-18 07:35:00,7AM,17.36,1017.51,89.31,95.71,150.89,176.24,Bandung,Lagadar
2023-07-18 07:45:00,7AM,17.55,1017.6,88.94,90.01,141.33,164.3,Bandung,Lagadar
2023-07-18 07:55:00,7AM,17.83,1017.67,88.75,80.16,124.1,142.34,Bandung,Lagadar
2023-07-18 08:05:00,8AM,18.42,1017.72,87.63,70.35,107.08,120.56,Bandung,Lagadar
2023-07-18 08:15:00,8AM,18.95,1017.76,86.5,63.78,96.21,107.19,Bandung,Lagadar
2023-07-18 08:25:00,8AM,19.45,1017.78,85.38,62.76,94.19,104.7,Bandung,Lagadar
2023-07-18 08:35:00,8AM,19.92,1017.8,84.25,60.52,90.35,100.03,Bandung,Lagadar
2023-07-18 08:45:00,8AM,20.27,1017.8,83.13,58.2,86.55,95.32,Bandung,Lagadar
2023-07-18 08:55:00,8AM,20.51,1017.8,82.0,56.57,84.18,92.71,Bandung,Lagadar
2023-07-18 09:05:00,9AM,20.74,1017.78,80.88,56.82,84.59,93.39,Bandung,Lagadar
2023-07-18 09:15:00,9AM,21.03,1017.74,79.75,56.29,83.69,92.58,Bandung,Lagadar
2023-07-18 09:25:00,9AM,21.36,1017.7,78.63,53.42,79.36,87.58,Bandung,Lagadar
2023-07-18 09:35:00,9AM,21.71,1017.64,77.5,53.97,80.25,88.64,Bandung,Lagadar
2023-07-18 09:45:00,9AM,22.06,1017.54,76.38,53.7,79.83,88.27,Bandung,Lagadar
2023-07-18 09:55:00,9AM,22.42,1017.43,75.25,52.92,78.48,86.73,Bandung,Lagadar
2023-07-18 10:05:00,10AM,22.58,1017.34,74.89,49.71,73.55,81.2,Bandung,Lagadar
2023-07-18 10:15:00,10AM,22.84,1017.23,74.19,46.9,69.33,76.46,Bandung,Lagadar
2023-07-18 10:25:00,10AM,23.11,1017.12,73.48,44.64,65.99,73.57,Bandung,Lagadar
2023-07-18 10:35:00,10AM,23.38,1017.01,72.75,39.8,58.49,65.88,Bandung,Lagadar
2023-07-18 10:45:00,10AM,23.66,1016.91,71.93,35.67,52.31,59.82,Bandung,Lagadar
2023-07-18 10:55:00,10AM,23.94,1016.82,71.12,31.2,45.81,53.46,Bandung,Lagadar
2023-07-18 11:05:00,11AM,24.11,1016.72,70.65,27.93,41.06,48.79,Bandung,Lagadar
2023-07-18 11:15:00,11AM,24.46,1016.61,69.58,25.12,36.9,44.65,Bandung,Lagadar
2023-07-18 11:25:00,11AM,24.79,1016.49,68.37,23.27,34.13,41.34,Bandung,Lagadar
2023-07-18 11:35:00,11AM,25.12,1016.37,67.13,21.06,31.08,37.61,Bandung,Lagadar
2023-07-18 11:45:00,11AM,25.43,1016.21,65.87,19.56,28.78,34.23,Bandung,Lagadar
2023-07-18 11:55:00,11AM,25.75,1016.04,64.67,18.47,27.14,31.92,Bandung,Lagadar
2023-07-18 12:05:00,12PM,26.06,1015.87,63.33,16.97,24.72,28.71,Bandung,Lagadar
2023-07-18 12:15:00,12PM,26.25,1015.72,62.04,15.69,22.73,25.92,Bandung,Lagadar
2023-07-18 12:25:00,12PM,26.43,1015.55,60.92,14.95,21.65,24.17,Bandung,Lagadar
2023-07-18 12:35:00,12PM,26.62,1015.41,59.94,14.48,20.84,22.84,Bandung,Lagadar
2023-07-18 12:45:00,12PM,26.82,1015.3,58.98,14.19,20.26,22.04,Bandung,Lagadar
2023-07-18 12:55:00,12PM,27.0,1015.21,57.93,13.58,19.19,20.46,Bandung,Lagadar
2023-07-18 13:05:00,13PM,27.17,1015.12,56.99,13.41,18.96,20.12,Bandung,Lagadar
2023-07-18 13:15:00,13PM,27.19,1015.03,56.99,13.46,19.02,20.22,Bandung,Lagadar
2023-07-18 13:25:00,13PM,27.25,1014.94,56.88,13.32,18.71,19.91,Bandung,Lagadar
2023-07-18 13:35:00,13PM,27.3,1014.85,56.72,13.48,19.05,20.39,Bandung,Lagadar
2023-07-18 13:45:00,13PM,27.35,1014.75,56.63,14.18,20.23,22.07,Bandung,Lagadar
2023-07-18 13:55:00,13PM,27.38,1014.63,56.66,15.18,21.86,24.51,Bandung,Lagadar
2023-07-18 14:05:00,14PM,27.42,1014.52,56.71,16.35,23.73,26.97,Bandung,Lagadar
2023-07-18 14:15:00,14PM,27.46,1014.42,57.02,18.08,26.48,30.94,Bandung,Lagadar
2023-07-18 14:25:00,14PM,27.47,1014.33,57.56,20.05,29.6,35.48,Bandung,Lagadar
2023-07-18 14:35:00,14PM,27.5,1014.24,58.13,21.71,32.07,39.17,Bandung,Lagadar
2023-07-18 14:45:00,14PM,27.52,1014.17,58.73,23.08,34.15,42.25,Bandung,Lagadar
2023-07-18 14:55:00,14PM,27.54,1014.13,59.24,24.22,35.87,44.63,Bandung,Lagadar
2023-07-18 15:05:00,15PM,27.55,1014.09,59.75,25.41,37.75,47.33,Bandung,Lagadar
2023-07-18 15:15:00,15PM,27.55,1014.07,59.95,25.48,37.89,47.52,Bandung,Lagadar
2023-07-18 15:25:00,15PM,27.54,1014.06,59.99,25.3,37.68,47.27,Bandung,Lagadar
2023-07-18 15:35:00,15PM,27.44,1014.09,60.47,25.15,37.48,46.98,Bandung,Lagadar
2023-07-18 15:45:00,15PM,27.34,1014.11,60.91,24.93,37.2,46.62,Bandung,Lagadar
2023-07-18 15:55:00,15PM,27.26,1014.15,61.36,24.86,37.12,46.5,Bandung,Lagadar
2023-07-18 16:05:00,16PM,27.17,1014.21,61.76,24.8,36.98,46.32,Bandung,Lagadar
2023-07-18 16:15:00,16PM,27.08,1014.27,62.17,24.89,37.13,46.55,Bandung,Lagadar
2023-07-18 16:25:00,16PM,26.99,1014.35,62.61,25.16,37.52,46.96,Bandung,Lagadar
2023-07-18 16:35:00,16PM,26.88,1014.45,62.69,25.71,38.32,47.9,Bandung,Lagadar
2023-07-18 16:45:00,16PM,26.76,1014.57,62.76,26.36,39.2,48.85,Bandung,Lagadar
2023-07-18 16:55:00,16PM,26.64,1014.68,62.78,26.86,39.97,49.7,Bandung,Lagadar
2023-07-18 17:05:00,17PM,26.52,1014.77,62.81,27.26,40.68,50.64,Bandung,Lagadar
2023-07-18 17:15:00,17PM,26.4,1014.86,62.85,27.46,41.05,51.19,Bandung,Lagadar
2023-07-18 17:25:00,17PM,26.28,1014.94,62.86,27.76,41.56,51.6,Bandung,Lagadar
2023-07-18 17:35:00,17PM,26.23,1015.02,62.73,27.92,41.95,51.93,Bandung,Lagadar
2023-07-18 17:45:00,17PM,25.92,1015.09,64.37,32.6,49.57,59.72,Bandung,Lagadar
2023-07-18 17:55:00,17PM,25.61,1015.18,66.04,34.99,53.47,63.5,Bandung,Lagadar
2023-07-18 18:05:00,18PM,25.31,1015.28,67.75,36.62,56.06,65.72,Bandung,Lagadar
2023-07-18 18:15:00,18PM,25.0,1015.4,69.48,38.02,58.3,67.5,Bandung,Lagadar
2023-07-18 18:25:00,18PM,24.7,1015.54,71.19,38.67,59.51,68.62,Bandung,Lagadar
2023-07-18 18:35:00,18PM,24.39,1015.67,72.86,39.09,60.39,69.34,Bandung,Lagadar
2023-07-18 18:45:00,18PM,24.14,1015.81,73.61,36.21,55.94,64.54,Bandung,Lagadar
2023-07-18 18:55:00,18PM,23.89,1015.96,74.38,35.06,54.03,62.31,Bandung,Lagadar
2023-07-18 19:05:00,19PM,23.64,1016.11,75.14,36.55,56.17,64.76,Bandung,Lagadar
2023-07-18 19:15:00,19PM,23.39,1016.26,75.9,36.36,55.97,64.52,Bandung,Lagadar
2023-07-18 19:25:00,19PM,23.15,1016.4,76.68,36.55,55.99,64.46,Bandung,Lagadar
2023-07-18 19:35:00,19PM,22.91,1016.55,77.5,39.08,59.53,67.94,Bandung,Lagadar
2023-07-18 19:45:00,19PM,22.89,1016.69,77.49,41.72,63.07,72.01,Bandung,Lagadar
2023-07-18 19:55:00,19PM,22.65,1016.84,78.49,43.35,65.31,74.64,Bandung,Lagadar
2023-07-18 20:05:00,20PM,22.42,1016.96,79.49,43.15,64.64,73.69,Bandung,Lagadar
2023-07-18 20:15:00,20PM,22.18,1017.06,80.49,45.37,67.53,76.7,Bandung,Lagadar
2023-07-18 20:25:00,20PM,21.95,1017.13,81.49,46.57,69.15,78.13,Bandung,Lagadar
2023-07-18 20:35:00,20PM,21.71,1017.17,82.49,44.97,66.6,75.3,Bandung,Lagadar
2023-07-18 20:45:00,20PM,21.48,1017.2,83.5,42.36,62.84,70.6,Bandung,Lagadar
2023-07-18 20:55:00,20PM,21.45,1017.2,83.5,41.87,62.17,69.53,Bandung,Lagadar
2023-07-18 21:05:00,21PM,21.42,1017.21,83.5,41.46,61.8,69.08,Bandung,Lagadar
2023-07-18 21:15:00,21PM,21.34,1017.24,83.56,41.49,61.98,69.31,Bandung,Lagadar
2023-07-18 21:25:00,21PM,21.2,1017.28,83.69,43.07,64.34,71.88,Bandung,Lagadar
2023-07-18 21:35:00,21PM,21.06,1017.33,83.81,46.09,68.83,76.84,Bandung,Lagadar
2023-07-18 21:45:00,21PM,20.93,1017.39,83.94,47.23,70.29,78.57,Bandung,Lagadar
2023-07-18 21:55:00,21PM,20.8,1017.45,84.06,46.94,69.94,78.17,Bandung,Lagadar
2023-07-18 22:05:00,22PM,20.68,1017.51,84.19,46.34,68.97,77.0,Bandung,Lagadar
2023-07-18 22:15:00,22PM,20.61,1017.56,84.25,45.63,68.05,75.93,Bandung,Lagadar
2023-07-18 22:25:00,22PM,20.46,1017.61,84.88,45.5,67.93,75.92,Bandung,Lagadar
2023-07-18 22:35:00,22PM,20.3,1017.66,85.5,46.27,69.34,77.32,Bandung,Lagadar
2023-07-18 22:45:00,22PM,20.14,1017.7,86.13,46.22,69.65,77.86,Bandung,Lagadar
2023-07-18 22:55:00,22PM,19.97,1017.73,86.75,47.07,70.97,79.28,Bandung,Lagadar
2023-07-18 23:05:00,23PM,19.8,1017.76,87.38,48.36,73.21,81.84,Bandung,Lagadar
2023-07-18 23:15:00,23PM,19.63,1017.79,88.0,48.74,73.91,82.37,Bandung,Lagadar
2023-07-18 23:25:00,23PM,19.59,1017.82,88.0,48.25,73.4,81.65,Bandung,Lagadar
2023-07-18 23:35:00,23PM,19.46,1017.84,88.25,46.43,70.73,78.79,Bandung,Lagadar
2023-07-18 23:45:00,23PM,19.33,1017.85,88.5,46.94,71.48,79.57,Bandung,Lagadar
2023-07-18 23:55:00,23PM,19.21,1017.84,88.75,47.59,72.63,80.87,Bandung,Lagadar
2023-07-19 00:05:00,0AM,19.1,1017.82,89.0,48.82,74.58,83.16,Bandung,Lagadar
2023-07-19 00:15:00,0AM,18.99,1017.78,89.25,51.05,78.01,87.32,Bandung,Lagadar
2023-07-19 00:25:00,0AM,18.89,1017.71,89.5,53.8,82.16,91.99,Bandung,Lagadar
2023-07-19 00:35:00,0AM,18.88,1017.62,89.5,53.08,81.14,90.79,Bandung,Lagadar
2023-07-19 00:45:00,0AM,18.85,1017.5,89.56,52.31,80.0,89.43,Bandung,Lagadar
2023-07-19 00:55:00,0AM,18.78,1017.4,89.69,53.56,81.99,91.76,Bandung,Lagadar
2023-07-19 01:05:00,1AM,18.71,1017.31,89.81,53.5,81.91,91.59,Bandung,Lagadar
2023-07-19 01:15:00,1AM,18.63,1017.23,89.94,51.4,78.7,87.87,Bandung,Lagadar
2023-07-19 01:25:00,1AM,18.55,1017.16,90.06,48.95,75.01,83.66,Bandung,Lagadar
2023-07-19 01:35:00,1AM,18.46,1017.09,90.19,49.51,75.78,84.58,Bandung,Lagadar
2023-07-19 01:45:00,1AM,18.4,1017.01,90.25,49.13,75.19,83.69,Bandung,Lagadar
2023-07-19 01:55:00,1AM,18.29,1016.93,90.25,46.23,70.54,78.33,Bandung,Lagadar
2023-07-19 02:05:00,2AM,18.19,1016.84,90.25,44.73,68.19,75.68,Bandung,Lagadar
2023-07-19 02:15:00,2AM,18.08,1016.74,90.25,44.87,68.36,75.79,Bandung,Lagadar
2023-07-19 02:25:00,2AM,17.98,1016.63,90.25,45.23,68.75,76.39,Bandung,Lagadar
2023-07-19 02:35:00,2AM,17.88,1016.54,90.25,45.85,69.66,77.54,Bandung,Lagadar
2023-07-19 02:45:00,2AM,17.78,1016.45,90.25,47.5,72.13,80.54,Bandung,Lagadar
2023-07-19 02:55:00,2AM,17.76,1016.37,90.25,49.64,75.45,84.55,Bandung,Lagadar
2023-07-19 03:05:00,3AM,17.76,1016.31,90.25,50.68,76.87,86.14,Bandung,Lagadar
2023-07-19 03:15:00,3AM,17.75,1016.24,90.25,50.98,77.48,87.14,Bandung,Lagadar
2023-07-19 03:25:00,3AM,17.74,1016.2,90.25,50.7,77.23,86.92,Bandung,Lagadar
2023-07-19 03:35:00,3AM,17.74,1016.18,90.25,49.67,75.72,85.04,Bandung,Lagadar
2023-07-19 03:45:00,3AM,17.73,1016.16,90.25,47.67,72.76,81.74,Bandung,Lagadar
2023-07-19 03:55:00,3AM,17.72,1016.15,90.25,45.04,68.87,77.12,Bandung,Lagadar
2023-07-19 04:05:00,4AM,17.67,1016.13,90.25,42.58,65.3,73.03,Bandung,Lagadar
2023-07-19 04:15:00,4AM,17.63,1016.14,90.25,40.69,62.45,69.87,Bandung,Lagadar
2023-07-19 04:25:00,4AM,17.59,1016.14,90.25,39.01,59.99,67.23,Bandung,Lagadar
2023-07-19 04:35:00,4AM,17.55,1016.14,90.25,37.67,58.13,65.35,Bandung,Lagadar
2023-07-19 04:45:00,4AM,17.5,1016.14,90.25,37.65,58.25,65.75,Bandung,Lagadar
2023-07-19 04:55:00,4AM,17.45,1016.15,90.25,38.6,59.8,67.81,Bandung,Lagadar
2023-07-19 05:05:00,5AM,17.41,1016.18,90.25,39.6,61.22,69.49,Bandung,Lagadar
2023-07-19 05:15:00,5AM,17.34,1016.2,90.25,39.93,61.6,69.7,Bandung,Lagadar
2023-07-19 05:25:00,5AM,17.28,1016.22,90.25,39.46,60.86,68.6,Bandung,Lagadar
2023-07-19 05:35:00,5AM,17.23,1016.25,90.25,39.34,60.51,67.95,Bandung,Lagadar
2023-07-19 05:45:00,5AM,17.18,1016.28,90.25,39.1,60.08,67.03,Bandung,Lagadar
2023-07-19 05:55:00,5AM,17.14,1016.33,90.25,37.68,57.89,64.35,Bandung,Lagadar
2023-07-19 06:05:00,6AM,17.08,1016.37,90.31,36.27,55.82,62.14,Bandung,Lagadar
2023-07-19 06:15:00,6AM,16.98,1016.42,90.44,36.11,55.51,61.72,Bandung,Lagadar
2023-07-19 06:25:00,6AM,16.89,1016.49,90.56,36.34,55.78,61.99,Bandung,Lagadar
2023-07-19 06:35:00,6AM,16.79,1016.58,90.69,36.63,56.15,62.41,Bandung,Lagadar
2023-07-19 06:45:00,6AM,16.7,1016.67,90.81,36.89,56.37,62.63,Bandung,Lagadar
2023-07-19 06:55:00,6AM,16.61,1016.75,90.93,37.6,57.36,63.59,Bandung,Lagadar
2023-07-19 07:05:00,7AM,16.56,1016.85,91.0,40.73,62.16,68.85,Bandung,Lagadar
2023-07-19 07:15:00,7AM,16.57,1016.96,91.0,46.0,70.31,78.48,Bandung,Lagadar
2023-07-19 07:25:00,7AM,16.59,1017.06,91.0,51.42,78.55,88.33,Bandung,Lagadar
2023-07-19 07:35:00,7AM,16.81,1017.16,90.52,60.7,92.73,105.08,Bandung,Lagadar
2023-07-19 07:45:00,7AM,17.32,1017.27,89.57,62.52,95.14,107.76,Bandung,Lagadar
2023-07-19 07:55:00,7AM,17.83,1017.39,88.81,61.96,93.79,106.09,Bandung,Lagadar
2023-07-19 08:05:00,8AM,18.42,1017.49,87.94,65.13,98.63,111.57,Bandung,Lagadar
2023-07-19 08:15:00,8AM,18.94,1017.58,87.06,64.25,97.29,110.15,Bandung,Lagadar
2023-07-19 08:25:00,8AM,19.43,1017.66,86.19,62.8,94.98,107.14,Bandung,Lagadar
2023-07-19 08:35:00,8AM,19.89,1017.72,85.25,56.41,85.04,95.29,Bandung,Lagadar
2023-07-19 08:45:00,8AM,20.23,1017.77,84.25,60.49,92.17,104.14,Bandung,Lagadar
2023-07-19 08:55:00,8AM,20.47,1017.8,83.25,60.73,92.85,104.92,Bandung,Lagadar
2023-07-19 09:05:00,9AM,20.71,1017.8,82.25,56.87,87.12,98.65,Bandung,Lagadar
2023-07-19 09:15:00,9AM,21.01,1017.78,81.25,54.77,83.89,94.82,Bandung,Lagadar
2023-07-19 09:25:00,9AM,21.35,1017.74,80.25,50.54,77.56,88.27,Bandung,Lagadar
2023-07-19 09:35:00,9AM,21.55,1017.69,79.75,47.52,73.23,84.22,Bandung,Lagadar
2023-07-19 09:45:00,9AM,21.93,1017.61,78.59,39.57,60.52,70.09,Bandung,Lagadar
2023-07-19 09:55:00,9AM,22.31,1017.53,77.44,35.28,54.01,63.79,Bandung,Lagadar
2023-07-19 10:05:00,10AM,22.69,1017.46,76.31,29.5,44.99,53.98,Bandung,Lagadar
2023-07-19 10:15:00,10AM,23.07,1017.4,75.18,25.67,39.02,47.7,Bandung,Lagadar
2023-07-19 10:25:00,10AM,23.46,1017.33,74.04,24.22,36.8,45.31,Bandung,Lagadar
2023-07-19 10:35:00,10AM,23.84,1017.25,72.94,23.23,35.22,43.58,Bandung,Lagadar
2023-07-19 10:45:00,10AM,23.9,1017.19,73.02,22.44,33.86,41.77,Bandung,Lagadar
