Minute,Hour,Clouds,Feels Like,Rain,Wind Direction,Wind Gust,Wind Speed,Region,Location
2023-07-21 06:00:00,6AM,40,25.39,0.0,240,,1.54,East Jakarta,Cibubur
2023-07-21 07:00:00,7AM,20,25.39,0.0,270,,1.03,East Jakarta,Cibubur
2023-07-21 08:00:00,8AM,20,29.0,0.0,190,,3.09,East Jakarta,Cibubur
2023-07-21 09:00:00,9AM,20,30.74,0.0,200,,2.57,East Jakarta,Cibubur
2023-07-21 10:00:00,10AM,20,38.55,0.0,90,,2.06,East Jakarta,Cibubur
2023-07-21 11:00:00,11AM,20,39.02,0.0,60,,1.54,East Jakarta,Cibubur
2023-07-21 12:00:00,12PM,20,40.37,0.0,30,,1.54,East Jakarta,Cibubur
2023-07-21 13:00:00,13PM,20,40.37,0.0,40,,1.54,East Jakarta,Cibubur
2023-07-21 14:00:00,14PM,20,40.82,0.0,40,,2.57,East Jakarta,Cibubur
2023-07-21 15:00:00,15PM,20,35.63,0.0,50,,5.66,East Jakarta,Cibubur
2023-07-21 16:00:00,16PM,40,34.64,0.0,40,,6.17,East Jakarta,Cibubur
2023-07-21 17:00:00,17PM,20,32.12,0.0,30,,3.6,East Jakarta,Cibubur
2023-07-21 18:00:00,18PM,40,31.18,0.0,40,2.69,2.24,East Jakarta,Cibubur
2023-07-21 19:00:00,19PM,20,31.52,0.0,350,,2.57,East Jakarta,Cibubur
2023-07-21 20:00:00,20PM,38,31.22,0.0,11,1.26,0.57,East Jakarta,Cibubur
2023-07-21 21:00:00,21PM,40,30.03,0.0,70,,2.06,East Jakarta,Cibubur
2023-07-21 22:00:00,22PM,20,26.2,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-21 23:00:00,23PM,44,28.88,0.0,220,0.99,0.7,East Jakarta,Cibubur
2023-07-22 00:00:00,0AM,40,29.21,0.0,208,1.04,0.93,East Jakarta,Cibubur
2023-07-22 01:00:00,1AM,14,29.3,0.0,181,1.45,1.31,East Jakarta,Cibubur
2023-07-22 02:00:00,2AM,11,26.37,0.0,191,1.21,1.16,East Jakarta,Cibubur
2023-07-22 03:00:00,3AM,18,26.37,0.0,189,1.82,1.65,East Jakarta,Cibubur
2023-07-22 04:00:00,4AM,20,25.99,0.0,250,,2.06,East Jakarta,Cibubur
2023-07-22 05:00:00,5AM,20,26.65,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-22 06:00:00,6AM,40,26.62,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-22 07:00:00,7AM,5,30.21,0.0,106,1.34,1.2,East Jakarta,Cibubur
2023-07-22 08:00:00,8AM,8,31.37,0.0,110,,1.54,East Jakarta,Cibubur
2023-07-22 09:00:00,9AM,8,32.09,0.0,120,,2.06,East Jakarta,Cibubur
2023-07-22 10:00:00,10AM,20,38.36,0.0,180,,1.54,East Jakarta,Cibubur
2023-07-22 11:00:00,11AM,20,39.05,0.0,30,,4.12,East Jakarta,Cibubur
2023-07-22 12:00:00,12PM,20,37.26,0.0,30,,2.57,East Jakarta,Cibubur
2023-07-22 13:00:00,13PM,20,39.14,0.0,180,,3.09,East Jakarta,Cibubur
2023-07-22 14:00:00,14PM,66,39.69,0.0,351,2.82,3.53,East Jakarta,Cibubur
2023-07-22 15:00:00,15PM,74,32.32,0.0,6,3.91,3.79,East Jakarta,Cibubur
2023-07-22 16:00:00,16PM,40,33.6,0.0,30,,4.12,East Jakarta,Cibubur
2023-07-22 17:00:00,17PM,20,33.2,0.0,30,,5.14,East Jakarta,Cibubur
2023-07-22 18:00:00,18PM,20,31.8,0.0,30,,3.09,East Jakarta,Cibubur
2023-07-22 19:00:00,19PM,20,30.6,0.0,60,,3.09,East Jakarta,Cibubur
2023-07-22 20:00:00,20PM,20,30.9,0.0,60,,2.06,East Jakarta,Cibubur
2023-07-22 21:00:00,21PM,40,29.5,0.0,120,,1.54,East Jakarta,Cibubur
2023-07-22 22:00:00,22PM,40,30.35,0.0,90,,1.54,East Jakarta,Cibubur
2023-07-22 23:00:00,23PM,76,29.05,0.0,127,1.68,1.27,East Jakarta,Cibubur
2023-07-23 00:00:00,0AM,80,28.8,0.0,131,1.51,1.1,East Jakarta,Cibubur
2023-07-23 01:00:00,1AM,88,26.36,0.0,108,1.73,1.24,East Jakarta,Cibubur
2023-07-23 02:00:00,2AM,81,28.88,0.0,120,1.53,1.07,East Jakarta,Cibubur
2023-07-23 03:00:00,3AM,78,26.37,0.0,101,1.89,1.38,East Jakarta,Cibubur
2023-07-23 04:00:00,4AM,20,25.84,0.0,120,,1.54,East Jakarta,Cibubur
2023-07-23 05:00:00,5AM,20,25.66,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-23 06:00:00,6AM,70,24.78,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-23 07:00:00,7AM,41,26.23,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-23 08:00:00,8AM,28,29.98,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-23 09:00:00,9AM,25,34.04,0.0,90,,3.09,East Jakarta,Cibubur
2023-07-23 10:00:00,10AM,23,35.01,0.0,70,,1.54,East Jakarta,Cibubur
2023-07-23 11:00:00,11AM,26,38.48,0.0,160,,3.09,East Jakarta,Cibubur
2023-07-23 12:00:00,12PM,40,38.15,0.0,160,,5.14,East Jakarta,Cibubur
2023-07-23 13:00:00,13PM,40,39.4,0.0,60,,2.57,East Jakarta,Cibubur
2023-07-23 14:00:00,14PM,40,40.06,0.0,70,,3.6,East Jakarta,Cibubur
2023-07-23 15:00:00,15PM,75,39.66,0.0,50,,4.12,East Jakarta,Cibubur
2023-07-23 16:00:00,16PM,75,39.35,0.0,40,,4.63,East Jakarta,Cibubur
2023-07-23 17:00:00,17PM,40,32.84,0.0,60,,4.12,East Jakarta,Cibubur
2023-07-23 18:00:00,18PM,40,32.79,0.0,40,,4.12,East Jakarta,Cibubur
2023-07-23 19:00:00,19PM,40,31.84,0.0,60,,3.09,East Jakarta,Cibubur
2023-07-23 20:00:00,20PM,20,31.22,0.0,60,,2.57,East Jakarta,Cibubur
2023-07-23 21:00:00,21PM,40,31.36,0.0,60,,3.6,East Jakarta,Cibubur
2023-07-23 22:00:00,22PM,40,31.05,0.0,90,,1.54,East Jakarta,Cibubur
2023-07-23 23:00:00,23PM,40,31.05,0.0,90,,1.54,East Jakarta,Cibubur
2023-07-24 00:00:00,0AM,40,31.46,0.0,80,,1.03,East Jakarta,Cibubur
2023-07-24 01:00:00,1AM,54,30.13,0.0,138,1.76,1.25,East Jakarta,Cibubur
2023-07-24 02:00:00,2AM,50,29.56,0.0,146,1.79,1.31,East Jakarta,Cibubur
2023-07-24 03:00:00,3AM,62,26.37,0.0,148,2.03,1.56,East Jakarta,Cibubur
2023-07-24 04:00:00,4AM,65,26.31,0.0,170,,1.03,East Jakarta,Cibubur
2023-07-24 05:00:00,5AM,55,25.86,0.0,170,,1.03,East Jakarta,Cibubur
2023-07-24 06:00:00,6AM,53,25.86,0.0,180,,1.03,East Jakarta,Cibubur
2023-07-24 07:00:00,7AM,45,26.57,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-24 08:00:00,8AM,25,32.06,0.0,130,,2.06,East Jakarta,Cibubur
2023-07-24 09:00:00,9AM,20,32.78,0.0,40,,1.54,East Jakarta,Cibubur
2023-07-24 10:00:00,10AM,40,39.02,0.0,130,,2.06,East Jakarta,Cibubur
2023-07-24 11:00:00,11AM,40,38.89,0.0,70,,1.54,East Jakarta,Cibubur
2023-07-24 12:00:00,12PM,40,38.6,0.0,340,,2.57,East Jakarta,Cibubur
2023-07-24 13:00:00,13PM,40,39.2,0.0,20,,3.6,East Jakarta,Cibubur
2023-07-24 14:00:00,14PM,40,34.32,0.0,360,,3.09,East Jakarta,Cibubur
2023-07-24 15:00:00,15PM,69,34.31,0.0,326,4.95,3.85,East Jakarta,Cibubur
2023-07-24 16:00:00,16PM,40,32.68,0.0,340,,2.06,East Jakarta,Cibubur
2023-07-24 17:00:00,17PM,40,31.09,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-24 18:00:00,18PM,40,29.32,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-24 19:00:00,19PM,20,26.65,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-24 20:00:00,20PM,40,29.32,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-24 21:00:00,21PM,20,26.65,0.0,130,,1.54,East Jakarta,Cibubur
2023-07-24 22:00:00,22PM,20,26.65,0.0,130,,1.54,East Jakarta,Cibubur
2023-07-24 23:00:00,23PM,20,26.65,0.0,110,,1.03,East Jakarta,Cibubur
2023-07-25 00:00:00,0AM,20,26.11,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-25 01:00:00,1AM,81,26.15,0.0,137,1.6,1.18,East Jakarta,Cibubur
2023-07-25 02:00:00,2AM,44,26.15,0.0,138,1.36,0.95,East Jakarta,Cibubur
2023-07-25 03:00:00,3AM,32,26.03,0.0,133,1.42,1.03,East Jakarta,Cibubur
2023-07-25 04:00:00,4AM,26,26.46,0.0,120,1.48,1.01,East Jakarta,Cibubur
2023-07-25 05:00:00,5AM,20,24.79,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-25 06:00:00,6AM,20,24.98,0.0,240,,1.54,East Jakarta,Cibubur
2023-07-25 07:00:00,7AM,40,25.6,0.0,230,,2.57,East Jakarta,Cibubur
2023-07-25 08:00:00,8AM,20,31.25,0.0,190,,1.54,East Jakarta,Cibubur
2023-07-25 09:00:00,9AM,20,32.69,0.0,190,,1.54,East Jakarta,Cibubur
2023-07-25 10:00:00,10AM,20,37.94,0.0,240,,1.54,East Jakarta,Cibubur
2023-07-25 11:00:00,11AM,20,38.72,0.0,150,,2.57,East Jakarta,Cibubur
2023-07-25 12:00:00,12PM,40,39.71,0.0,90,,1.54,East Jakarta,Cibubur
2023-07-25 13:00:00,13PM,40,39.94,0.0,340,,1.54,East Jakarta,Cibubur
2023-07-25 14:00:00,14PM,40,36.08,0.11,30,,2.57,East Jakarta,Cibubur
2023-07-25 15:00:00,15PM,84,37.04,0.0,7,2.95,2.86,East Jakarta,Cibubur
2023-07-25 16:00:00,16PM,75,32.57,0.0,350,,2.57,East Jakarta,Cibubur
2023-07-25 17:00:00,17PM,40,33.68,0.0,360,,1.54,East Jakarta,Cibubur
2023-07-25 18:00:00,18PM,40,32.54,0.0,30,,2.06,East Jakarta,Cibubur
2023-07-25 19:00:00,19PM,40,32.15,0.0,30,,2.57,East Jakarta,Cibubur
2023-07-25 20:00:00,20PM,40,31.14,0.0,60,,1.54,East Jakarta,Cibubur
2023-07-25 21:00:00,21PM,40,29.48,0.0,210,,2.57,East Jakarta,Cibubur
2023-07-25 22:00:00,22PM,40,29.46,0.0,150,,2.06,East Jakarta,Cibubur
2023-07-25 23:00:00,23PM,52,30.02,0.0,136,1.44,0.99,East Jakarta,Cibubur
2023-07-26 00:00:00,0AM,53,30.12,0.0,136,1.44,1.02,East Jakarta,Cibubur
2023-07-26 01:00:00,1AM,70,29.84,0.12,141,1.37,1.01,East Jakarta,Cibubur
2023-07-26 02:00:00,2AM,72,26.36,0.0,146,1.51,1.16,East Jakarta,Cibubur
2023-07-26 03:00:00,3AM,63,26.15,0.0,154,1.43,1.18,East Jakarta,Cibubur
2023-07-26 04:00:00,4AM,40,25.52,0.0,150,,1.54,East Jakarta,Cibubur
2023-07-26 05:00:00,5AM,40,25.57,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-26 06:00:00,6AM,40,25.57,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-26 07:00:00,7AM,40,25.85,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-26 08:00:00,8AM,40,29.09,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-26 09:00:00,9AM,40,30.98,0.0,270,,1.54,East Jakarta,Cibubur
2023-07-26 10:00:00,10AM,86,35.68,0.0,352,1.64,1.96,East Jakarta,Cibubur
2023-07-26 11:00:00,11AM,40,32.65,0.0,10,,1.54,East Jakarta,Cibubur
2023-07-26 12:00:00,12PM,40,32.71,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-26 13:00:00,13PM,40,34.3,0.0,360,,2.06,East Jakarta,Cibubur
2023-07-26 14:00:00,14PM,40,34.65,0.0,70,,2.06,East Jakarta,Cibubur
2023-07-26 15:00:00,15PM,40,33.76,0.0,10,,1.54,East Jakarta,Cibubur
2023-07-26 16:00:00,16PM,40,33.15,0.0,360,,2.06,East Jakarta,Cibubur
2023-07-26 17:00:00,17PM,40,33.21,0.0,30,,2.57,East Jakarta,Cibubur
2023-07-26 18:00:00,18PM,20,32.76,0.0,40,,3.09,East Jakarta,Cibubur
2023-07-26 19:00:00,19PM,20,31.05,0.0,340,,2.06,East Jakarta,Cibubur
2023-07-26 20:00:00,20PM,20,29.76,0.0,30,,1.03,East Jakarta,Cibubur
2023-07-26 21:00:00,21PM,20,29.26,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-26 22:00:00,22PM,40,26.36,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-26 23:00:00,23PM,34,31.12,0.0,248,1.11,0.65,East Jakarta,Cibubur
2023-07-27 00:00:00,0AM,31,30.0,0.0,249,1.14,0.58,East Jakarta,Cibubur
2023-07-27 01:00:00,1AM,11,26.37,0.0,232,1.09,0.47,East Jakarta,Cibubur
2023-07-27 02:00:00,2AM,13,26.57,0.0,208,1.15,0.29,East Jakarta,Cibubur
2023-07-27 03:00:00,3AM,35,26.43,0.0,129,0.93,0.49,East Jakarta,Cibubur
2023-07-27 04:00:00,4AM,20,25.97,0.0,220,,1.03,East Jakarta,Cibubur
2023-07-27 05:00:00,5AM,20,25.52,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-27 06:00:00,6AM,40,25.68,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-27 07:00:00,7AM,40,26.43,0.0,200,,1.03,East Jakarta,Cibubur
2023-07-27 08:00:00,8AM,20,29.99,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-27 09:00:00,9AM,20,32.99,0.0,230,,2.06,East Jakarta,Cibubur
2023-07-27 10:00:00,10AM,20,38.21,0.0,130,,1.54,East Jakarta,Cibubur
2023-07-27 11:00:00,11AM,40,38.79,0.0,110,,1.54,East Jakarta,Cibubur
2023-07-27 12:00:00,12PM,40,39.57,0.0,130,,2.06,East Jakarta,Cibubur
2023-07-27 13:00:00,13PM,40,39.57,0.0,50,,1.54,East Jakarta,Cibubur
2023-07-27 14:00:00,14PM,40,39.9,0.0,30,,2.57,East Jakarta,Cibubur
2023-07-27 15:00:00,15PM,40,37.4,0.0,340,,2.57,East Jakarta,Cibubur
2023-07-27 16:00:00,16PM,40,35.82,0.0,330,,2.57,East Jakarta,Cibubur
2023-07-27 17:00:00,17PM,40,33.47,0.0,340,,2.06,East Jakarta,Cibubur
2023-07-27 18:00:00,18PM,40,32.16,0.0,30,,3.09,East Jakarta,Cibubur
2023-07-27 19:00:00,19PM,20,30.9,0.0,40,,2.57,East Jakarta,Cibubur
2023-07-27 20:00:00,20PM,20,29.99,0.0,110,,1.54,East Jakarta,Cibubur
2023-07-27 21:00:00,21PM,20,29.46,0.0,100,,1.54,East Jakarta,Cibubur
2023-07-27 22:00:00,22PM,20,26.36,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-27 23:00:00,23PM,20,26.05,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-28 00:00:00,0AM,20,26.6,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-28 01:00:00,1AM,99,26.37,0.0,59,1.32,0.24,East Jakarta,Cibubur
2023-07-28 02:00:00,2AM,99,29.58,0.0,109,1.55,0.93,East Jakarta,Cibubur
2023-07-28 03:00:00,3AM,99,29.58,0.0,87,1.93,1.31,East Jakarta,Cibubur
2023-07-28 04:00:00,4AM,20,26.52,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-28 05:00:00,5AM,20,25.49,0.0,140,,1.54,East Jakarta,Cibubur
2023-07-28 06:00:00,6AM,20,25.49,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-28 07:00:00,7AM,100,25.98,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-28 08:00:00,8AM,100,28.45,0.0,100,,3.09,East Jakarta,Cibubur
2023-07-28 09:00:00,9AM,97,30.4,0.0,120,,3.09,East Jakarta,Cibubur
2023-07-28 10:00:00,10AM,20,31.39,0.0,90,,2.57,East Jakarta,Cibubur
2023-07-28 11:00:00,11AM,20,38.58,0.0,90,,5.14,East Jakarta,Cibubur
2023-07-28 12:00:00,12PM,20,39.57,0.0,90,,4.12,East Jakarta,Cibubur
2023-07-28 13:00:00,13PM,20,40.13,0.0,60,,5.14,East Jakarta,Cibubur
2023-07-28 14:00:00,14PM,20,33.96,0.0,60,,4.12,East Jakarta,Cibubur
2023-07-28 15:00:00,15PM,20,33.12,0.0,60,,4.12,East Jakarta,Cibubur
2023-07-28 16:00:00,16PM,20,34.66,0.0,60,,5.14,East Jakarta,Cibubur
2023-07-28 17:00:00,17PM,82,32.36,0.0,60,,6.17,East Jakarta,Cibubur
2023-07-28 18:00:00,18PM,79,31.73,0.0,70,,4.12,East Jakarta,Cibubur
2023-07-28 19:00:00,19PM,92,30.32,0.0,60,,4.12,East Jakarta,Cibubur
2023-07-28 20:00:00,20PM,83,29.73,0.0,30,,3.09,East Jakarta,Cibubur
2023-07-28 21:00:00,21PM,66,29.59,0.0,80,,2.06,East Jakarta,Cibubur
2023-07-28 22:00:00,22PM,57,28.74,0.0,120,,1.54,East Jakarta,Cibubur
2023-07-28 23:00:00,23PM,60,26.06,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-29 00:00:00,0AM,63,26.06,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-29 01:00:00,1AM,99,28.8,0.0,160,1.37,0.9,East Jakarta,Cibubur
2023-07-29 02:00:00,2AM,91,26.37,0.0,143,1.17,0.68,East Jakarta,Cibubur
2023-07-29 03:00:00,3AM,91,25.52,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-29 04:00:00,4AM,74,24.7,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-29 05:00:00,5AM,71,23.98,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-29 06:00:00,6AM,74,24.7,0.0,150,,2.06,East Jakarta,Cibubur
2023-07-29 07:00:00,7AM,75,25.55,0.0,210,,1.54,East Jakarta,Cibubur
2023-07-29 08:00:00,8AM,20,29.78,0.0,180,,1.54,East Jakarta,Cibubur
2023-07-29 09:00:00,9AM,40,31.13,0.0,180,,1.03,East Jakarta,Cibubur
2023-07-29 10:00:00,10AM,40,37.92,0.0,140,,2.57,East Jakarta,Cibubur
2023-07-29 11:00:00,11AM,20,38.89,0.0,20,,6.17,East Jakarta,Cibubur
2023-07-29 12:00:00,12PM,20,39.06,0.0,90,,6.17,East Jakarta,Cibubur
2023-07-29 13:00:00,13PM,20,37.95,0.0,90,,6.17,East Jakarta,Cibubur
2023-07-29 14:00:00,14PM,20,33.45,0.0,30,,5.14,East Jakarta,Cibubur
2023-07-29 15:00:00,15PM,40,33.06,0.0,80,,6.17,East Jakarta,Cibubur
2023-07-29 16:00:00,16PM,40,34.05,0.0,50,,6.17,East Jakarta,Cibubur
2023-07-29 17:00:00,17PM,20,31.87,0.0,50,,7.72,East Jakarta,Cibubur
2023-07-29 18:00:00,18PM,71,31.42,0.0,51,3.71,2.31,East Jakarta,Cibubur
2023-07-29 19:00:00,19PM,20,30.19,0.0,50,,3.6,East Jakarta,Cibubur
2023-07-29 20:00:00,20PM,40,30.28,0.0,50,,4.12,East Jakarta,Cibubur
2023-07-29 21:00:00,21PM,40,29.9,0.0,70,,3.6,East Jakarta,Cibubur
2023-07-29 22:00:00,22PM,20,28.92,0.0,130,,1.54,East Jakarta,Cibubur
2023-07-29 23:00:00,23PM,87,28.88,0.0,120,1.78,1.01,East Jakarta,Cibubur
2023-07-30 00:00:00,0AM,89,28.95,0.0,137,1.57,0.81,East Jakarta,Cibubur
2023-07-30 01:00:00,1AM,100,26.37,0.0,130,1.52,0.84,East Jakarta,Cibubur
2023-07-30 02:00:00,2AM,100,26.35,0.0,148,1.27,0.73,East Jakarta,Cibubur
2023-07-30 03:00:00,3AM,100,26.01,0.0,158,1.43,1.1,East Jakarta,Cibubur
2023-07-30 04:00:00,4AM,20,25.17,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-30 05:00:00,5AM,20,24.77,0.0,250,,1.54,East Jakarta,Cibubur
2023-07-30 06:00:00,6AM,98,24.12,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-30 07:00:00,7AM,40,25.09,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-30 08:00:00,8AM,40,29.43,0.0,200,,2.06,East Jakarta,Cibubur
2023-07-30 09:00:00,9AM,20,32.01,0.0,120,,1.54,East Jakarta,Cibubur
2023-07-30 10:00:00,10AM,20,38.13,0.0,120,,2.57,East Jakarta,Cibubur
2023-07-30 11:00:00,11AM,20,39.49,0.0,100,,3.6,East Jakarta,Cibubur
2023-07-30 12:00:00,12PM,20,40.13,0.0,110,,5.66,East Jakarta,Cibubur
2023-07-30 13:00:00,13PM,40,40.41,0.0,30,,3.6,East Jakarta,Cibubur
2023-07-30 14:00:00,14PM,40,40.29,0.0,70,,4.63,East Jakarta,Cibubur
2023-07-30 15:00:00,15PM,20,34.55,0.0,70,,7.2,East Jakarta,Cibubur
2023-07-30 16:00:00,16PM,20,33.38,0.0,90,,6.69,East Jakarta,Cibubur
2023-07-30 17:00:00,17PM,20,30.98,0.0,50,,7.2,East Jakarta,Cibubur
2023-07-30 18:00:00,18PM,20,30.19,0.0,50,,6.17,East Jakarta,Cibubur
2023-07-30 19:00:00,19PM,40,29.79,0.0,80,,5.14,East Jakarta,Cibubur
2023-07-30 20:00:00,20PM,40,29.81,0.0,70,,4.63,East Jakarta,Cibubur
2023-07-30 21:00:00,21PM,40,29.63,0.0,70,,3.09,East Jakarta,Cibubur
2023-07-30 22:00:00,22PM,20,29.01,0.0,100,,2.06,East Jakarta,Cibubur
2023-07-30 23:00:00,23PM,82,28.89,0.0,141,0.99,0.32,East Jakarta,Cibubur
2023-07-31 00:00:00,0AM,79,29.02,0.0,193,0.99,0.74,East Jakarta,Cibubur
2023-07-31 01:00:00,1AM,24,26.36,0.0,186,1.03,0.88,East Jakarta,Cibubur
2023-07-31 02:00:00,2AM,18,26.17,0.0,169,0.61,0.39,East Jakarta,Cibubur
2023-07-31 03:00:00,3AM,22,25.56,0.0,170,1.07,0.7,East Jakarta,Cibubur
2023-07-31 04:00:00,4AM,20,24.56,0.0,140,,1.54,East Jakarta,Cibubur
2023-07-31 05:00:00,5AM,20,23.82,0.0,200,,1.54,East Jakarta,Cibubur
2023-07-31 06:00:00,6AM,20,23.96,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-31 07:00:00,7AM,25,24.28,0.0,0,,0.0,East Jakarta,Cibubur
2023-07-31 08:00:00,8AM,24,28.31,0.0,190,,1.54,East Jakarta,Cibubur
2023-07-31 09:00:00,9AM,27,30.3,0.0,180,,2.57,East Jakarta,Cibubur
2023-07-31 10:00:00,10AM,33,36.86,0.0,90,,4.12,East Jakarta,Cibubur
2023-07-31 11:00:00,11AM,20,39.76,0.0,60,,7.72,East Jakarta,Cibubur
2023-07-31 12:00:00,12PM,20,39.34,0.0,90,,7.72,East Jakarta,Cibubur
2023-07-31 13:00:00,13PM,20,39.81,0.0,60,,9.26,East Jakarta,Cibubur
2023-07-31 14:00:00,14PM,20,33.38,0.0,90,,7.72,East Jakarta,Cibubur
2023-07-31 15:00:00,15PM,20,33.76,0.0,60,,7.72,East Jakarta,Cibubur
2023-07-31 16:00:00,16PM,1,33.39,0.0,31,4.88,4.07,East Jakarta,Cibubur
2023-07-31 17:00:00,17PM,20,31.91,0.0,70,,7.72,East Jakarta,Cibubur
2023-07-31 18:00:00,18PM,20,30.25,0.0,70,,5.14,East Jakarta,Cibubur
2023-07-31 19:00:00,19PM,0,29.04,0.0,60,,5.66,East Jakarta,Cibubur
2023-07-31 20:00:00,20PM,0,28.74,0.0,60,,3.09,East Jakarta,Cibubur
2023-07-31 21:00:00,21PM,0,28.82,0.0,90,,2.06,East Jakarta,Cibubur
2023-07-31 22:00:00,22PM,0,28.57,0.0,120,,1.54,East Jakarta,Cibubur
2023-07-31 23:00:00,23PM,0,26.41,0.0,120,,1.54,East Jakarta,Cibubur
2023-07-01 00:00:00,0AM,32,30.75,0.0,193,1.31,1.13,Depok,Cinere
2023-07-01 01:00:00,1AM,8,29.91,0.0,206,1.47,1.28,Depok,Cinere
2023-07-01 02:00:00,2AM,7,26.44,0.0,215,1.84,1.54,Depok,Cinere
2023-07-01 03:00:00,3AM,9,26.69,0.0,212,1.94,1.55,Depok,Cinere
2023-07-01 04:00:00,4AM,40,26.08,0.0,0,,0.0,Depok,Cinere
2023-07-01 05:00:00,5AM,40,26.43,0.0,0,,0.0,Depok,Cinere
2023-07-01 06:00:00,6AM,40,26.08,0.0,0,,0.0,Depok,Cinere
2023-07-01 07:00:00,7AM,20,30.9,0.0,0,,0.0,Depok,Cinere
2023-07-01 08:00:00,8AM,0,37.82,0.0,209,0.74,0.44,Depok,Cinere
2023-07-01 09:00:00,9AM,0,31.97,0.0,190,,2.06,Depok,Cinere
2023-07-01 10:00:00,10AM,40,39.27,0.0,200,,1.54,Depok,Cinere
2023-07-01 11:00:00,11AM,40,39.85,0.0,50,,1.54,Depok,Cinere
2023-07-01 12:00:00,12PM,40,40.07,0.0,220,,1.54,Depok,Cinere
2023-07-01 13:00:00,13PM,40,35.98,0.0,110,,1.54,Depok,Cinere
2023-07-01 14:00:00,14PM,49,33.72,0.0,348,2.55,3.12,Depok,Cinere
2023-07-01 15:00:00,15PM,40,31.65,0.0,30,,3.6,Depok,Cinere
2023-07-01 16:00:00,16PM,39,37.69,0.0,342,2.48,2.24,Depok,Cinere
2023-07-01 17:00:00,17PM,40,33.05,0.0,340,,1.54,Depok,Cinere
2023-07-01 18:00:00,18PM,40,31.63,0.0,0,,0.0,Depok,Cinere
2023-07-01 19:00:00,19PM,40,29.41,0.0,250,,1.54,Depok,Cinere
2023-07-01 20:00:00,20PM,75,30.07,0.0,250,,3.09,Depok,Cinere
2023-07-01 21:00:00,21PM,40,29.2,0.0,220,,1.54,Depok,Cinere
2023-07-01 22:00:00,22PM,40,33.57,0.0,180,,1.54,Depok,Cinere
2023-07-01 23:00:00,23PM,40,31.67,0.0,0,,0.0,Depok,Cinere
2023-07-02 00:00:00,0AM,12,30.56,0.0,229,1.37,1.1,Depok,Cinere
2023-07-02 01:00:00,1AM,18,30.22,0.0,224,1.77,1.25,Depok,Cinere
2023-07-02 02:00:00,2AM,59,26.65,0.0,223,2.06,1.62,Depok,Cinere
2023-07-02 03:00:00,3AM,71,26.54,0.0,206,2.42,1.86,Depok,Cinere
2023-07-02 04:00:00,4AM,40,26.7,0.0,0,,0.0,Depok,Cinere
2023-07-02 05:00:00,5AM,40,26.7,0.0,0,,0.0,Depok,Cinere
2023-07-02 06:00:00,6AM,40,26.62,0.0,230,,1.54,Depok,Cinere
2023-07-02 07:00:00,7AM,40,28.7,0.0,220,,1.54,Depok,Cinere
2023-07-02 08:00:00,8AM,40,33.08,0.0,240,,2.06,Depok,Cinere
2023-07-02 09:00:00,9AM,20,32.97,0.0,210,,1.54,Depok,Cinere
2023-07-02 10:00:00,10AM,40,38.85,0.0,200,,1.54,Depok,Cinere
2023-07-02 11:00:00,11AM,40,39.86,0.0,240,,1.54,Depok,Cinere
2023-07-02 12:00:00,12PM,40,40.15,0.0,40,,1.54,Depok,Cinere
2023-07-02 13:00:00,13PM,40,40.52,0.0,120,,2.06,Depok,Cinere
